1047, 3.47
1048, 2.78
1049, 1.75
1050, 5.06
1051, 4.04
1052, 3.30
1053, 2.57
1054, 2.25
1055, 5.13
1056, 4.88
1057, 4.42
1058, 3.65
1059, 3.41
1060, 2.48
1061, 1.54
1062, 4.48
1063, 3.82
1064, 2.77
1065, 1.65
1066, 4.72
1067, 4.32
1068, 3.55
1069, 3.30
1070, 2.48
1071, 2.08
1072, 1.82
1073, 0.95
1074, 4.48
1075, 3.62
1076, 3.40
1077, 3.28
1078, 2.55
1079, 2.30
1080, 2.16
1081, 1.40
1082, 1.06
1083, 4.13
1084, 3.32
1085, 2.36
1086, 2.20
1087, 1.14
1088, 0.74
1089, 3.78
1090, 2.99
1091, 1.93
1092, 1.06
1093, 0.61
1094, 3.60
1095, 3.43
1096, 2.71
1097, 3.50
1098, 2.84
1099, 1.95
1100, 5.30
1101, 4.99
1102, 4.38
1103, 4.11
1104, 3.83
1105, 3.70
1106, 3.11
1107, 2.10
1108, 1.64
1109, 1.30
1110, 5.06
1111, 4.30
1112, 3.43
1113, 2.32
1114, 1.97
1115, 4.97
1116, 4.50
1117, 3.70
1118, 2.91
1119, 2.66
1120, 1.64
1121, 4.69
1122, 4.39
1123, 3.96
1124, 3.74
1125, 3.50
1126, 2.58
1127, 2.32
1128, 1.75
1129, 1.54
1130, 0.85
1131, 4.05
1132, 3.17
1133, 2.64
1134, 2.30
1135, 1.70
1136, 1.22
1137, 4.61
1138, 4.15
1139, 3.25
1140, 3.09
1141, 2.14
1142, 1.99
1143, 1.08
1144, 0.66
1145, 4.26
1146, 3.84
1147, 2.92
1148, 1.82
1149, 2.26
1150, 2.08
1151, 1.39
1152, 4.29
1153, 3.64
1154, 3.34
1155, 2.53
1156, 1.44
1157, 4.78
1158, 3.76
1159, 3.31
1160, 3.14
1161, 2.12
1162, 1.25
1163, 4.67
1164, 4.05
1165, 3.16
1166, 2.10
1167, 1.70
1168, 4.60
1169, 4.26
1170, 3.59
1171, 2.84
1172, 2.55
1173, 1.87
1174, 1.22
1175, 4.45
1176, 3.98
1177, 3.34
1178, 2.57
1179, 2.42
1180, 2.16
1181, 1.58
1182, 1.08
1183, 4.66
1184, 3.82
1185, 3.58
1186, 2.79
1187, 2.32
1188, 1.87
1189, 1.55
1190, 0.81
1191, 4.59
1192, 4.40
1193, 4.20
1194, 3.62
1195, 3.19
1196, 3.03
1197, 1.94
1198, 1.63
1199, 1.09
1200, 4.13
1201, 3.67
1202, 3.94
1203, 3.76
1204, 2.93
1205, 2.79
1206, 1.76
1207, 4.96
1208, 4.45
1209, 3.45
1210, 2.42
1211, 2.07
1212, 1.64
1213, 5.14
1214, 4.50
1215, 4.08
1216, 3.41
1217, 2.87
1218, 1.96
1219, 4.98
1220, 4.53
1221, 3.90
1222, 3.20
1223, 2.92
1224, 1.96
1225, 1.37
1226, 4.42
1227, 3.96
1228, 3.04
1229, 2.82
1230, 2.40
1231, 1.94
1232, 1.23
1233, 0.95
1234, 4.11
1235, 3.16
1236, 2.50
1237, 2.26
1238, 1.98
1239, 1.81
1240, 0.78
1241, 4.30
1242, 4.17
1243, 3.25
1244, 2.84
1245, 2.15
